"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"ENSG00000107404",2307.37528287072,-0.285324087755681,0.0554329077494813,31.8147306847835,1.23457935468392e-07,3.75546314689804e-07,"DVL1"
"ENSG00000175756",4136.8286838387,-0.127867409711718,0.0601706880783987,25.0402128168931,3.65247182061463e-06,9.9459681916852e-06,"AURKAIP1"
"ENSG00000221978",4574.14825866536,-0.222462556080781,0.0506448290464803,22.1800752107486,1.52636311939179e-05,3.94620302270717e-05,"CCNL2"
"ENSG00000224870",839.108390380122,0.108608069011845,0.0770878506492453,32.8179022790755,7.47623710376387e-08,2.31344039755507e-07,"LOC148413"
"ENSG00000179403",278.829576088366,0.345148495849739,0.115852443660736,18.2003184623285,0.000111648029228964,0.000265267737785621,"VWA1"
"ENSG00000197785",2630.01916292332,-0.267702097366,0.050250952540604,28.5428746376193,6.33860258788092e-07,1.83633273748535e-06,"ATAD3A"
"ENSG00000228594",644.372991164739,-0.190333851261356,0.0954300688488468,46.4795863320774,8.07395021962423e-11,3.02281442183306e-10,"C1orf233"
"ENSG00000197530",695.060756048469,-0.716003909287626,0.0832749724510228,103.92985369297,2.70345420995996e-23,1.79540004757414e-22,"MIB2"
"ENSG00000248333",933.148206605908,-0.34893525153987,0.0740259880163575,44.9496087118989,1.73506794495785e-10,6.39080659651529e-10,"CDK11B"
"ENSG00000189339",837.093024977292,-0.137565010218004,0.0810956235205346,19.4181921161288,6.07285843996159e-05,0.000147863888916213,"SLC35E2B"
"ENSG00000215790",55.6489473028241,-0.493829402410342,0.271048168437953,16.5566308591723,0.000253964661243887,0.000580893850694005,"SLC35E2"
"ENSG00000008130",3278.02248673581,-0.14727863104006,0.0562090732104237,23.1680841888847,9.31353262553624e-06,2.45399091298917e-05,"NADK"
"ENSG00000078369",11078.6867892745,-0.0894080612867159,0.0392430470757783,19.6460813932005,5.41885624551519e-05,0.000132677054386158,"GNB1"
"ENSG00000178821",9.82148116086366,0.652071044422923,0.595479520965354,18.8466529189409,8.08167380771574e-05,0.000194355961547271,"TMEM52"
"ENSG00000187730",18.4725765575693,1.85816770153604,0.437461743181415,58.2116404719378,2.28824688722912e-13,9.71837709919721e-13,"GABRD"
"ENSG00000162585",1798.91314638085,0.0151654603024637,0.0632170778530909,63.0558974378228,2.03041982700818e-14,9.12089711244193e-14,"FAAP20"
"ENSG00000157933",1754.02350660388,-0.206127673071852,0.0573476092037632,271.056646966058,1.38291972047611e-59,2.27307825444091e-58,"SKI"
"ENSG00000116151",449.83325323344,0.266997329535902,0.0959861876230736,82.8477247360453,1.0229282072547e-18,5.60975156105456e-18,"MORN1"
"ENSG00000269896",124.263042665058,0.0939081734407004,0.188044539451487,56.7615849520499,4.72474566931796e-13,1.97824173442573e-12,"LOC100129534"
"ENSG00000157916",4937.08523699496,0.183586046150467,0.0476310001740032,43.0505634376276,4.48424082379745e-10,1.6100955105956e-09,"RER1"
"ENSG00000157873",10709.0020710848,-0.41502407714628,0.044771246896851,91.0017776825077,1.73466275785116e-20,1.02901586003958e-19,"TNFRSF14"
"ENSG00000157870",1512.04005564585,0.266439386598348,0.0618970754287151,56.0026278154611,6.90532118892414e-13,2.86841079713313e-12,"FAM213B"
"ENSG00000142606",31.0320577379617,0.318070660410021,0.317913325028056,27.3917267727202,1.12709910884553e-06,3.20486650736003e-06,"MMEL1"
"ENSG00000130762",167.694202461527,0.327605518086184,0.150177073595418,221.471200552964,8.09356482785319e-49,1.09030498526157e-47,"ARHGEF16"
"ENSG00000162591",146.740118892832,1.04674426858495,0.161167431334158,42.5499109357805,5.75975801217553e-10,2.05374679708018e-09,"MEGF6"
"ENSG00000158109",1328.07630416331,0.00791110577393246,0.0700823821217989,34.7691373178452,2.81823861453891e-08,8.99715265275446e-08,"TPRG1L"
"ENSG00000078900",28.0033421078978,1.07731312353796,0.37028480469369,21.0535030364156,2.68095733894997e-05,6.77220696431236e-05,"TP73"
"ENSG00000235169",93.1627230258593,0.0258491170145064,0.214565510563425,120.757700729373,5.99512804061926e-27,4.55972640081675e-26,"SMIM1"
"ENSG00000130764",2233.41069173434,-0.233741171461959,0.0538802565049311,40.1201310096409,1.94099423123833e-09,6.69894903166812e-09,"LRRC47"
"ENSG00000116198",1667.21612762779,-0.222142550827122,0.0601541497632456,17.7449538494571,0.000140194905033242,0.000329389835937245,"CEP104"
"ENSG00000169598",488.86685216907,-0.185021628201729,0.0995213011330661,49.3502098510754,1.92193232151475e-11,7.45130485142222e-11,"DFFB"
"ENSG00000236423",47.808281611227,-1.25993660117246,0.300954531719726,19.1438196173661,6.96582226020362e-05,0.000168651848482774,"LINC01134"
"ENSG00000235054",8.31646217024703,-0.40096444240615,1.22184270421895,44.467212322493,2.20834809717261e-10,8.07873123832744e-10,"LOC284661"
"ENSG00000131697",1304.96510320827,-0.143571050393661,0.0659658869458638,68.1042996975759,1.62681895407402e-15,7.71183212977727e-15,"NPHP4"
"ENSG00000069424",24783.2446716132,-0.456762275911217,0.0436703914613465,413.462120733341,1.65135803811656e-90,4.20731898860936e-89,"KCNAB2"
"ENSG00000116254",136.377344761075,2.4171518198395,0.293938131414353,548.213814715736,9.05487966059302e-120,3.22285634115152e-118,"CHD5"
"ENSG00000116251",9027.6820965037,-0.244537169710927,0.0581922919876966,185.913748299568,4.2593418923013e-41,4.85618320081307e-40,"RPL22"
"ENSG00000158286",275.94226846861,0.649728049458016,0.12331000183503,60.9831749437172,5.7236334946488e-14,2.50736037728748e-13,"RNF207"
"ENSG00000116237",4918.66699427792,0.00950301970419984,0.0436348328251564,32.0401916456355,1.10296259555399e-07,3.36678123215984e-07,"ICMT"
"ENSG00000158292",490.362239272641,0.516992626347741,0.101969772138447,149.648123864058,3.19391084706361e-33,2.93123985417404e-32,"GPR153"
"ENSG00000097021",4933.11113033325,-0.151473292293609,0.0537489542400429,67.7239488766381,1.96757526870741e-15,9.2788481839083e-15,"ACOT7"
"ENSG00000069812",84.0739892131368,2.28325855747671,0.239434127271132,98.1111069773434,4.95956758849372e-22,3.1378777132333e-21,"HES2"
"ENSG00000171680",229.721686383083,-0.230423450240692,0.131380502069541,45.7606744584702,1.15663358116956e-10,4.29972675242693e-10,"PLEKHG5"
"ENSG00000162413",2736.91928393252,-0.553905235157731,0.0585708963165066,135.222444627068,4.33330476590107e-30,3.65520279772318e-29,"KLHL21"
"ENSG00000041988",505.160086492688,-0.171938181545681,0.0973539866036876,26.8602938283467,1.47014883474452e-06,4.13375252466135e-06,"THAP3"
"ENSG00000171735",783.82176933294,0.307442743417704,0.0766316977313305,16.0903682715693,0.00032064238035144,0.000725206354566481,"CAMTA1"
"ENSG00000049245",3818.14379588378,-0.0629375431659656,0.0433119866800964,80.0431274988126,4.15772447946954e-18,2.22846876595482e-17,"VAMP3"
"ENSG00000049246",1039.56687650594,-0.0190358991281283,0.0680570590122621,36.4205563327489,1.23417481106577e-08,4.03364866102122e-08,"PER3"
"ENSG00000116285",535.417521795634,-0.648421027020246,0.0971580298443446,135.958905614875,2.99846347476603e-30,2.54283883856098e-29,"ERRFI1"
"ENSG00000131686",110.401060239085,-7.25825470327889,0.850161099690369,389.030867179164,3.33442187965447e-85,8.02873158388014e-84,"CA6"
"ENSG00000180758",915.756790650187,-0.228367212489621,0.0713930317689562,160.949771768129,1.12253819942893e-35,1.10383700217214e-34,"GPR157"
"ENSG00000228526",846.895426808993,-0.129066565852356,0.0754188444016018,77.7734669126905,1.29332073579317e-17,6.7605142437033e-17,"MIR34AHG"
"ENSG00000049239",2717.54583299108,-0.187816019304066,0.0561886751541122,175.457511764207,7.94118687577427e-39,8.53587430348325e-38,"H6PD"
"ENSG00000171621",2825.98366773185,0.199229489517607,0.048643403316191,17.2516721500246,0.000179410142365598,0.000416523654698512,"SPSB1"
"ENSG00000188807",1912.75007023237,-0.353497241595878,0.0584176667587835,36.5877378679334,1.13520336374103e-08,3.72303289682505e-08,"TMEM201"
"ENSG00000171608",2690.5757218867,-0.55660195896519,0.0532978565025447,165.30863526829,1.26965563942134e-36,1.28205969835596e-35,"PIK3CD"
"ENSG00000178585",697.407710929642,-0.883424354054395,0.0851830612956372,180.747489498687,5.63873060655434e-40,6.25119975299928e-39,"CTNNBIP1"
"ENSG00000054523",4256.8486134209,-0.113884627380564,0.0714106715914794,66.9845138442586,2.84772227439398e-15,1.32944257421363e-14,"KIF1B"
"ENSG00000160049",3318.07032676853,0.0192910635459746,0.0529336168999306,22.318092073272,1.42458341172952e-05,3.69072512830845e-05,"DFFA"
"ENSG00000142655",1011.86887263766,-0.0533081369365889,0.0707141578564971,65.6498350529352,5.55033823110619e-15,2.55386772146291e-14,"PEX14"
"ENSG00000130940",96.7485285915494,-0.0553631061996529,0.203994405297632,21.992794498122,1.67619813812259e-05,4.316606868809e-05,"CASZ1"
"ENSG00000116649",6805.38389908348,-0.2652872340642,0.0434534449647199,55.0539103005688,1.10967365283857e-12,4.55987251545765e-12,"SRM"
"ENSG00000120942",1217.17554292549,0.168869616093601,0.0704873514767532,17.9184287170648,0.000128547206088663,0.00030328786093626,"UBIAD1"
"ENSG00000116661",320.05581060917,-0.610853740718441,0.113913332937651,32.8586933467553,7.32529971342595e-08,2.26762384144754e-07,"FBXO2"
"ENSG00000132879",1803.92033540047,-0.0212967965933194,0.0605135327058437,151.162563965365,1.49784301936251e-33,1.38486118848794e-32,"FBXO44"
"ENSG00000116670",1270.62190648548,-0.0560159952652774,0.0620342823903934,32.735347660871,7.79129366521659e-08,2.40746905694532e-07,"MAD2L2"
"ENSG00000177674",2448.79040470247,0.195973444045349,0.0574327032324082,75.8776237377266,3.33720860995272e-17,1.71007557023102e-16,"AGTRAP"
"ENSG00000011021",709.124346752032,-0.110492532278811,0.0871296410742177,33.1250693450813,6.41183865472219e-08,1.99057986776783e-07,"CLCN6"
"ENSG00000116685",3508.60749994048,0.102517782516667,0.0507898853126639,62.5889613082284,2.56436439271073e-14,1.14563874690582e-13,"KIAA2013"
"ENSG00000083444",6719.63054700735,-0.046724819207717,0.0452235076832877,69.9302608196852,6.52885170104878e-16,3.16468136211599e-15,"PLOD1"
"ENSG00000116688",7752.28707998325,-0.105704966625045,0.0408054064668757,119.550723989736,1.09620084335885e-26,8.27095242635023e-26,"MFN2"
"ENSG00000116691",662.12974383142,0.0757739988172026,0.0833939679852757,35.9070648709408,1.59543800285997e-08,5.17931999584317e-08,"MIIP"
"ENSG00000120949",20.3251495252111,1.64227297191587,0.432662176762296,35.2556117083045,2.20974006242572e-08,7.10919363022352e-08,"TNFRSF8"
"ENSG00000028137",139.425677386926,1.6307643434606,0.178372406616065,123.286827761302,1.69279943715507e-27,1.30894707213406e-26,"TNFRSF1B"
"ENSG00000048707",4296.55581287881,-0.0410592579295618,0.0754833744148945,164.551125412573,1.85428771557791e-36,1.86286655093436e-35,"VPS13D"
"ENSG00000189337",1898.48682506029,-0.0710511218616839,0.0570696823656659,129.499059159382,7.57943089587797e-29,6.14796264134804e-28,"KAZN"
"ENSG00000171729",1060.8282665714,-0.359370472363951,0.0790809833421164,39.4905785388942,2.65907034540948e-09,9.10291235254513e-09,"TMEM51"
"ENSG00000142634",2292.45496238272,0.0582279144369768,0.0596212257802251,90.9758702257892,1.75727927587499e-20,1.04190989931576e-19,"EFHD2"
"ENSG00000132906",577.417855858598,-0.289865252326277,0.0912388854004772,20.1910695181812,4.12633954758798e-05,0.000102193502931736,"CASP9"
"ENSG00000197312",2217.41433189591,-0.192927171435655,0.0780018000512271,24.8585105719737,3.99984364648602e-06,1.08531811611461e-05,"DDI2"
"ENSG00000116786",5028.22807689337,0.225748014363783,0.0508477031482069,388.517012636225,4.31124440017442e-85,1.03491727898305e-83,"PLEKHM2"
"ENSG00000162461",26.5720996121456,0.867296052135772,0.49897654431348,77.4899669223564,1.49027865570063e-17,7.7694725774842e-17,"SLC25A34"
"ENSG00000162458",201.063436279218,-0.287106237037205,0.135508471156643,607.309120885037,1.33198702715239e-132,5.45446383143077e-131,"FBLIM1"
"ENSG00000233954",916.914303635933,-0.150672784543297,0.0977735063514668,30.1618378053121,2.82124068749979e-07,8.36372067039486e-07,"UQCRHL"
"ENSG00000065526",3329.16546617516,-0.0225826186595968,0.0791679998938575,35.1009306811612,2.3874250575489e-08,7.66313584040206e-08,"SPEN"
"ENSG00000184908",17.0414120401884,1.70804541647648,0.464494702121885,71.7217979139234,2.66568892044161e-16,1.31473621708549e-15,"CLCNKB"
"ENSG00000185519",135.612598565923,1.20455904454684,0.164254086476219,224.173023054315,2.09626676041464e-49,2.86304315939147e-48,"FAM131C"
"ENSG00000037637",881.269769630934,-0.155059056675858,0.0734401389987071,16.5090744148917,0.00026007585813486,0.00059434890955895,"FBXO42"
"ENSG00000055070",5957.01591226354,-0.210265380264846,0.0462925292500509,102.414997028926,5.76588482635979e-23,3.79196243276215e-22,"SZRD1"
"ENSG00000157191",1238.73732045293,-0.0710584818386535,0.0668252447625669,48.099657772955,3.59163358446332e-11,1.37091397049931e-10,"NECAP2"
"ENSG00000159363",3204.3233154172,-0.289480152111616,0.0541980937541965,44.6599530614993,2.00546188174923e-10,7.3547067367714e-10,"ATP13A2"
"ENSG00000117118",6969.26694685576,-0.0766695328986517,0.0498898883831835,327.123868646579,9.24601245174457e-72,1.85933618284063e-70,"SDHB"
"ENSG00000117115",859.569953399508,-2.03682508465116,0.075884200644469,2080.72568507175,0,0,"PADI2"
"ENSG00000142623",60.3323357874413,-0.984462834313835,0.239779763382734,174.378430540782,1.36208724659684e-38,1.4574703001673e-37,"PADI1"
"ENSG00000142619",160.486828852382,-0.327839788628038,0.145506747152086,350.093377105252,9.51018764706689e-77,2.05192918339495e-75,"PADI3"
"ENSG00000179051",4559.1037304997,-0.800027857493348,0.0453630820439693,335.952967377097,1.11876802254771e-73,2.30663069039039e-72,"RCC2"
"ENSG00000074964",642.70665107316,-0.094318062245532,0.08413379820151,15.7514024142302,0.000379862502170792,0.000852628313312515,"ARHGEF10L"
"ENSG00000117148",55.3585502263643,1.21686832881931,0.313210066525064,58.2945117518726,2.1953694198612e-13,9.33732233579422e-13,"ACTL8"
"ENSG00000169991",465.911956652325,-0.514048931747056,0.0976887040045017,118.887025651338,1.52760262106933e-26,1.14674362315541e-25,"IFFO2"
"ENSG00000127463",2920.06537889925,0.0199306383185972,0.0516058463003945,64.5765278640529,9.49259919486879e-15,4.32826681455113e-14,"EMC1"
"ENSG00000053372",2502.54977575017,-0.0858473819850677,0.0584993772854102,84.7466077926395,3.95829299540884e-19,2.21277366339943e-18,"MRTO4"
"ENSG00000158747",3573.60188890019,0.23220660020442,0.0679749414128492,532.515025614506,2.32183536856142e-116,7.96456830992466e-115,"NBL1"
"ENSG00000158748",48.6549139519881,-0.120004961104538,0.305672966935072,28.3566321070312,6.95721741313406e-07,2.00989111377359e-06,"HTR6"
"ENSG00000162542",1472.74233006007,-0.105922651002791,0.0627247293340618,241.11109879161,4.39936641022525e-53,6.43961679428705e-52,"TMCO4"
"ENSG00000169914",494.889375592433,-0.320526948709428,0.0937598960976168,29.8220541913358,3.34366849250037e-07,9.8655309834195e-07,"OTUD3"
"ENSG00000188257",3.48114001676242,0.00948454393962788,1.86505844848118,21.3726825236288,2.28549859296927e-05,5.81859376110462e-05,"PLA2G2A"
"ENSG00000162545",452.983887480047,0.319836049888183,0.094276481470615,18.4102744927901,0.000100521668534656,0.000239626082440002,"CAMK2N1"
"ENSG00000090432",2197.83465674802,0.0223248121877341,0.0626264552593159,91.5717872728977,1.30448486506673e-20,7.77142015385464e-20,"MUL1"
"ENSG00000158828",875.599102005964,-0.0621581160163679,0.0728294268319491,26.3224162389548,1.92380008031963e-06,5.36140634653072e-06,"PINK1"
"ENSG00000244038",13241.1432088241,-0.0288443873847393,0.0405307527356218,34.0939070018868,3.95004607344758e-08,1.24591738422749e-07,"DDOST"
"ENSG00000127483",6820.39652916873,-0.559832849219528,0.0504860155484435,122.402923999433,2.63355728235926e-27,2.02382036740784e-26,"HP1BP3"
"ENSG00000075151",4314.82787776971,-0.0819799276550961,0.0544996374554405,21.2836306964016,2.38956207460015e-05,6.06721140782139e-05,"EIF4G3"
"ENSG00000117298",2542.13043099387,0.433449967838482,0.0576828842787231,57.1600916395541,3.87118394480654e-13,1.62603465465175e-12,"ECE1"
"ENSG00000142794",505.676667971412,0.216052242871019,0.0955387742980851,19.7172212562249,5.22949563674555e-05,0.000128316447425567,"NBPF3"
"ENSG00000076864",662.887311274099,0.276001869983301,0.0781086573015577,546.708413585569,1.92210179750281e-119,6.80033295143407e-118,"RAP1GAP"
"ENSG00000142798",4794.74223861674,-0.386545752050928,0.15222085898549,281.079418678365,9.21254761891661e-62,1.57551871092585e-60,"HSPG2"
"ENSG00000070831",4817.98575199004,-0.167070326951654,0.0480353153678417,83.9451683252335,5.90933086543876e-19,3.28020525924179e-18,"CDC42"
"ENSG00000070886",56.7842882645469,-1.22519361680895,0.253365955284299,34.9486375814702,2.57631981730751e-08,8.24262148632757e-08,"EPHA8"
"ENSG00000133216",162.938632428778,1.10849796197242,0.153354752144477,68.7073980523889,1.20331153519504e-15,5.74564872433555e-15,"EPHB2"
"ENSG00000169641",2958.33004365859,0.0511855786160297,0.0602686200971011,232.666861339919,2.99939041414726e-51,4.24342927151533e-50,"LUZP1"
"ENSG00000125944",6231.90491554809,-0.0181087264418628,0.0406144182828261,54.2377138497567,1.66889910594212e-12,6.80819940340299e-12,"HNRNPR"
"ENSG00000117318",700.97690582985,-0.955061014462166,0.0945023913472942,381.178047038631,1.69137058820395e-83,3.96759667514364e-82,"ID3"
"ENSG00000142676",18479.9484710537,-0.0513181780209323,0.0585778498572435,71.3542208096825,3.20352281209756e-16,1.57573111885987e-15,"RPL11"
"ENSG00000011007",2825.67279860535,0.0217265041264065,0.0490447973719717,158.726243842072,3.41219689215879e-35,3.30320197302685e-34,"TCEB3"
"ENSG00000057757",891.825632882292,-0.332419753718904,0.0752939059892938,19.6590030854075,5.38395870446937e-05,0.000131863533294791,"PITHD1"
"ENSG00000117308",2208.92234361027,-0.207179656037515,0.0610307518352025,126.431579429425,3.51343042450254e-28,2.78311193833837e-27,"GALE"
"ENSG00000117305",1091.70484463113,-0.179060848494367,0.0774128792605623,95.6482199369351,1.6992330197562e-21,1.04956018644597e-20,"HMGCL"
"ENSG00000179163",1380.88123293356,-0.0953097190058715,0.0629175387234799,137.469127932486,1.40915301255035e-30,1.20582945242423e-29,"FUCA1"
"ENSG00000189266",2020.26783445424,0.00940873848388444,0.0608241199406989,30.9580761151873,1.89469446503708e-07,5.68535426556467e-07,"PNRC2"
"ENSG00000188529",3752.46695372079,-0.225495530305937,0.0537191738019276,129.210417223773,8.75617429236658e-29,7.09274090780372e-28,"SRSF10"
"ENSG00000142677",69.2963470646703,1.30116632858753,0.249515624946259,27.8707158255314,8.8705583119672e-07,2.54123995020518e-06,"IL22RA1"
"ENSG00000001460",392.311812185266,0.392579093623158,0.103886770663922,109.21191897673,1.9272280817701e-24,1.33378834700048e-23,"STPG1"
"ENSG00000001461",2002.70833426857,-0.438918358732075,0.0530659071487232,69.2055385405981,9.3801168247589e-16,4.50706425345551e-15,"NIPAL3"
"ENSG00000117602",890.879307923335,0.181515416846251,0.0815393905240774,155.084620870886,2.10766927163116e-34,1.9986548073012e-33,"RCAN3"
"ENSG00000169504",6064.96831197715,-0.513996884839193,0.0472753090485428,736.086681479166,1.44813155026032e-160,7.84343836684472e-159,"CLIC4"
"ENSG00000020633",4891.72211701524,-0.361537523756903,0.0570091852446242,46.5541538622796,7.77846557437711e-11,2.91911370984512e-10,"RUNX3"
"ENSG00000204178",666.111482046304,0.287900352598977,0.0780702257441271,47.4956180383505,4.85800084130487e-11,1.84210224147461e-10,"TMEM57"
"ENSG00000157978",1611.40319073065,-0.28803839985565,0.0568536078209344,73.2349040046387,1.25095778459217e-16,6.25849076379454e-16,"LDLRAP1"
"ENSG00000162430",11929.8862722523,0.0836752032164851,0.0549181659085914,33.8674792494569,4.42354371006967e-08,1.39081902329489e-07,"SEPN1"
"ENSG00000117640",1509.95424491559,0.0722045464957896,0.0632398800915413,90.1007470154007,2.72189506334617e-20,1.59743452155568e-19,"MTFR1L"
"ENSG00000182749",74.2776878713685,0.591925487406269,0.236221063006507,115.995980108332,6.48325282563346e-26,4.73763850354796e-25,"PAQR7"
"ENSG00000117632",7964.52144676485,0.0471344701579939,0.0491310911524598,24.1268440731156,5.76663384618537e-06,1.54523328999617e-05,"STMN1"
"ENSG00000158006",790.662408566521,0.0524732160203085,0.0770708600417437,59.0165959964063,1.53006192848537e-13,6.56783383846941e-13,"PAFAH2"
"ENSG00000158008",1853.3917232349,-1.04375684785034,0.0653456650309223,1165.86210065876,6.85901119794517e-254,7.24758643054305e-252,"EXTL1"
"ENSG00000158022",2838.54622367029,-0.324844342095098,0.0537833767518326,37.1593270909201,8.53011029346616e-09,2.81903351767733e-08,"TRIM63"
"ENSG00000142669",3757.27071624464,0.148632625934094,0.0514005752527499,348.288780684243,2.34451070472668e-76,5.03102664280832e-75,"SH3BGRL3"
"ENSG00000158062",830.168821571017,-0.132340337422038,0.0742876671533534,26.5840625405326,1.68789010047061e-06,4.72677127165628e-06,"UBXN11"
"ENSG00000117682",2130.945595694,0.125239730219544,0.0578245516848579,39.0313534618761,3.34540949463532e-09,1.13817014989972e-08,"DHDDS"
"ENSG00000198830",2972.35187046509,-0.400823005326884,0.0550025144164744,303.738947672665,1.10643407754074e-66,2.05720252798993e-65,"HMGN2"
"ENSG00000117676",3403.7196116311,-0.0635920718249717,0.0518516931076846,1127.80374327506,1.26045925923578e-245,1.26952383858943e-243,"RPS6KA1"
"ENSG00000117713",3838.85324200154,-0.188010717436099,0.0715202237881665,34.4851882983541,3.24815321981556e-08,1.03223064661405e-07,"ARID1A"
"ENSG00000204160",1049.58061054112,0.154578011790667,0.069040870831817,22.5626141308893,1.26063857675125e-05,3.28143126285332e-05,"ZDHHC18"
"ENSG00000142751",1149.29049751875,-0.161525399907451,0.0723287558334134,24.3264546182253,5.21888224080598e-06,1.40354191293758e-05,"GPN2"
"ENSG00000090020",1380.83615236928,-0.467587792122388,0.0639186529476981,94.1083813347192,3.66964998474931e-21,2.23800426408223e-20,"SLC9A1"
"ENSG00000142784",2247.58748402322,-0.208222965906428,0.0601819967812321,25.3718111527215,3.09443390034856e-06,8.47415897111536e-06,"WDTC1"
"ENSG00000186501",1513.70655545743,-0.0791731086121742,0.0676586962725322,20.8864838785878,2.91445700320251e-05,7.33385953740169e-05,"TMEM222"
"ENSG00000142733",894.692980209006,0.0270848431634599,0.0763297084354861,162.829914089456,4.38463464489006e-36,4.35683952182631e-35,"MAP3K6"
"ENSG00000181773",186.214560300108,0.0845068516278369,0.144910654223044,70.609204151939,4.64949872138347e-16,2.26764857276788e-15,"GPR3"
"ENSG00000126705",490.362604774579,-0.363182214219664,0.0896129937243318,19.2761489134224,6.51984764450958e-05,0.000158291387729918,"AHDC1"
"ENSG00000126709",806.759301632176,-0.473346691757466,0.0876187864741611,146.438472511665,1.58960684756911e-32,1.43331064667098e-31,"IFI6"
"ENSG00000009780",283.91532516008,-0.0168970874101574,0.116917141013364,30.8427159798771,2.00719386791235e-07,6.00762160592027e-07,"FAM76A"
"ENSG00000130775",305.019189762308,0.407480730071495,0.118051403013766,43.1056293175255,4.36246066634673e-10,1.5670827365573e-09,"THEMIS2"
"ENSG00000117748",1609.03883334266,-0.276518323429949,0.0646233691741736,18.4990862396503,9.61555736024684e-05,0.000229588043134957,"RPA2"
"ENSG00000130768",95.4676496327374,-1.2685663109551,0.190484465938134,258.451904107724,7.54887274486876e-57,1.17781324323203e-55,"SMPDL3B"
"ENSG00000158161",2225.20324553522,-0.481265762643502,0.0631990756468151,261.69703745927,1.49008262438224e-57,2.34655792658039e-56,"EYA3"
"ENSG00000130770",1382.14050621262,0.0169109944083053,0.0674751115546386,76.7978293172901,2.10650867841191e-17,1.09028982963769e-16,"ATPIF1"
"ENSG00000130766",1279.39138973375,-0.0913259340146739,0.0647255665432452,55.3670891755524,9.48832049953123e-13,3.91730434159087e-12,"SESN2"
"ENSG00000204138",1783.98383954012,0.0485752180905005,0.066153508115039,36.2939578263644,1.31482270411275e-08,4.28893861406348e-08,"PHACTR4"
"ENSG00000180198",2847.17737616404,-0.0958914901470029,0.0477762960816052,123.824595394134,1.29369157005926e-27,1.00658730347576e-26,"RCC1"
"ENSG00000242125",1904.07065608543,0.0704752586669397,0.0599233108040378,76.0150335949104,3.11562502889894e-17,1.60139139827592e-16,"SNHG3"
"ENSG00000197989",636.622349755746,-0.180482019335764,0.0944884529123827,45.0916128037732,1.61614636444309e-10,5.96020073231591e-10,"SNHG12"
"ENSG00000120656",457.31385832306,-0.148867838673505,0.103506329500284,45.9252100577125,1.06528876268807e-10,3.96451567988426e-10,"TAF12"
"ENSG00000162419",373.7508317715,0.282886744912178,0.109466343973224,20.7657587279921,3.09579921619473e-05,7.76953362825925e-05,"GMEB1"
"ENSG00000159023",2638.83055687983,-0.364271110224358,0.0543043655104314,392.089488402015,7.2251919164803e-86,1.74859987189338e-84,"EPB41"
"ENSG00000116350",2941.77652786938,-0.25534946653857,0.0502198944391682,26.2189469858723,2.02594663424532e-06,5.63546020518892e-06,"SRSF4"
"ENSG00000116353",1529.22859871038,0.0645068410408886,0.0656238613126617,26.952716993432,1.40375678599342e-06,3.95588991161783e-06,"MECR"
"ENSG00000162512",12952.6600228674,0.121122306284296,0.0482429856785016,134.770442345845,5.43213160071551e-30,4.56905198497993e-29,"SDC3"
"ENSG00000134644",3103.72882060274,-0.144582602134249,0.055902224148542,26.3972972576325,1.85310373726213e-06,5.17108139085797e-06,"PUM1"
"ENSG00000084628",163.015847410073,1.02704384708314,0.206703232552724,208.453454196051,5.43134705550678e-46,6.87825326146549e-45,"NKAIN1"
